OBJECTID,DevEUI,Temperature,Humidity,VDD,Distance,Pressure,Timestamp
7390,a81758fffe03e451,9.2,64,3590,4744,1004.758,2020/05/07 15:20:24.199+00
7391,a81758fffe03e451,9.3,64,3588,4742,1004.731,2020/05/07 15:30:24.163+00
7392,a81758fffe03e451,9.3,64,3588,4735,1004.51,2020/05/07 15:40:24.136+00
7393,a81758fffe03e451,9.4,64,3588,4733,1004.441,2020/05/07 15:50:24.144+00
7394,a81758fffe03e451,9.5,63,3588,4732,1004.454,2020/05/07 16:00:24.097+00
7395,a81758fffe03e451,9.7,63,3593,4733,1004.308,2020/05/07 16:10:24.035+00
7396,a81758fffe03e451,9.8,63,3588,4733,1004.258,2020/05/07 16:20:24+00
7397,a81758fffe03e451,10.1,61,3590,4742,1003.908,2020/05/07 17:10:23.825+00
7398,a81758fffe03e451,10.2,61,3590,4742,1003.779,2020/05/07 17:40:23.717+00
7399,a81758fffe03e451,10.3,60,3590,4737,1003.747,2020/05/07 17:50:23.683+00
7400,a81758fffe03e451,10.3,60,3590,4734,1003.663,2020/05/07 18:00:23.648+00
7401,a81758fffe03e451,10.4,60,3593,4733,1003.544,2020/05/07 18:10:23.615+00
7402,a81758fffe03e451,10.4,60,3590,4731,1003.457,2020/05/07 18:20:23.624+00
7403,a81758fffe03e451,10.5,60,3593,4728,1003.375,2020/05/07 18:30:23.579+00
7404,a81758fffe03e451,10.6,60,3590,4730,1003.4,2020/05/07 18:40:23.549+00
7405,a81758fffe03e451,10.6,59,3593,4733,1003.287,2020/05/07 18:50:23.514+00
7406,a81758fffe03e451,10.7,59,3593,4728,1003.191,2020/05/07 19:00:23.478+00
7407,a81758fffe03e451,10.8,59,3590,4731,1003.16,2020/05/07 19:10:23.404+00
7408,a81758fffe03e451,10.8,59,3593,4733,1003.118,2020/05/07 19:20:23.365+00
7409,a81758fffe03e451,10.9,59,3593,4730,1003.067,2020/05/07 19:30:23.336+00
7410,a81758fffe03e451,10.9,59,3593,4737,1003.024,2020/05/07 19:40:23.300+00
7411,a81758fffe03e451,11,59,3593,4738,1003.024,2020/05/07 19:50:23.272+00
7412,a81758fffe03e451,11,59,3593,4743,1003.048,2020/05/07 20:00:23.224+00
7413,a81758fffe03e451,11.2,58,3590,4743,1003.023,2020/05/07 20:10:23.195+00
7414,a81758fffe03e451,11.3,58,3590,4743,1002.997,2020/05/07 20:20:23.194+00
7415,a81758fffe037506,24.5,37,,,,2020/05/07 20:23:06.620+00
7416,a81758fffe03e451,11.3,58,3590,4743,1002.924,2020/05/07 20:30:23.158+00
7417,a81758fffe037506,24.5,37,,,,2020/05/07 20:38:06.564+00
7418,a81758fffe03e451,11.4,58,3593,4744,1002.943,2020/05/07 20:40:23.119+00
7419,a81758fffe03e451,11.4,58,3593,4750,1002.899,2020/05/07 20:50:23.055+00
7420,a81758fffe037506,24.5,37,,,,2020/05/07 20:53:06.506+00
7421,a81758fffe03e451,11.6,58,3593,4751,1002.876,2020/05/07 21:00:23.009+00
7422,a81758fffe03e451,11.6,57,3596,4751,1002.97,2020/05/07 21:10:22.983+00
7423,a81758fffe03e451,11.6,57,3593,4755,1002.886,2020/05/07 21:20:22.938+00
7424,a81758fffe03e451,11.6,57,3593,4760,1002.83,2020/05/07 21:30:22.907+00
7425,a81758fffe03e451,11.7,57,3593,4761,1002.901,2020/05/07 21:40:22.868+00
7426,a81758fffe03e451,11.7,57,3593,4766,1002.92,2020/05/07 21:50:22.836+00
7427,a81758fffe03e451,11.6,57,3593,4772,1002.97,2020/05/07 22:00:22.838+00
7428,a81758fffe03e451,11.5,57,3593,4772,1002.97,2020/05/07 22:10:22.804+00
7429,a81758fffe03e451,11.5,56,3593,4779,1002.992,2020/05/07 22:20:22.730+00
7430,a81758fffe03e451,11.4,56,3593,4785,1003.16,2020/05/07 22:30:22.688+00
7431,a81758fffe037506,24.4,37,,,,2020/05/07 22:38:06.078+00
7432,a81758fffe03e451,11.4,56,3593,4791,1003.118,2020/05/07 22:40:22.663+00
7433,a81758fffe03e451,11.4,56,3593,4787,1003.201,2020/05/07 22:50:22.622+00
7434,a81758fffe037506,24.4,37,,,,2020/05/07 22:53:06.023+00
7435,a81758fffe03e451,11.4,56,3590,4791,1003.234,2020/05/07 23:00:22.581+00
7436,a81758fffe03e451,11.3,56,3593,4795,1003.214,2020/05/07 23:10:22.551+00
7437,a81758fffe03e451,11.9,56,3593,4807,1003.379,2020/05/07 23:20:22.513+00
7438,a81758fffe03e451,11.5,56,3593,4804,1003.437,2020/05/07 23:30:22.476+00
7439,a81758fffe03e451,11,56,3593,4806,1003.485,2020/05/07 23:40:22.481+00
7440,a81758fffe03e451,10.6,56,3593,4828,1003.571,2020/05/07 23:50:22.448+00
7441,a81758fffe03e451,9.8,57,3593,4824,1003.614,2020/05/08 00:00:22.409+00
7442,a81758fffe03e451,9.6,57,3593,4811,1003.677,2020/05/08 00:10:22.373+00
7443,a81758fffe03e451,9.1,57,3593,4813,1003.801,2020/05/08 00:20:22.309+00
7444,a81758fffe03e451,8.8,57,3593,4811,1003.954,2020/05/08 00:30:22.271+00
7445,a81758fffe03e451,8.8,57,3593,4810,1004.091,2020/05/08 00:40:22.237+00
7446,a81758fffe03e451,8.7,57,3590,4825,1004.115,2020/05/08 00:50:22.205+00
7447,a81758fffe03e451,8.4,57,3590,4817,1004.166,2020/05/08 01:00:22.166+00
7448,a81758fffe03e451,8.2,57,3593,4829,1004.263,2020/05/08 01:10:22.139+00
7449,a81758fffe03e451,7.7,58,3590,4826,1004.346,2020/05/08 01:20:22.121+00
7450,a81758fffe03e451,7.3,58,3593,4832,1004.341,2020/05/08 01:30:22.113+00
7451,a81758fffe03e451,6.7,58,3590,4829,1004.272,2020/05/08 01:40:22.079+00
7452,a81758fffe03e451,6.3,58,3588,4828,1004.399,2020/05/08 01:50:22.049+00
7453,a81758fffe03e451,5.8,59,3588,4831,1004.558,2020/05/08 02:00:21.979+00
7454,a81758fffe03e451,5.5,59,3588,4834,1004.538,2020/05/08 02:10:21.945+00
7455,a81758fffe03e451,5.3,59,3588,4840,1004.656,2020/05/08 02:20:21.909+00
7456,a81758fffe03e451,5.2,60,3588,4840,1004.67,2020/05/08 02:30:21.885+00
7457,a81758fffe03e451,5.1,60,3585,4853,1004.646,2020/05/08 02:40:21.851+00
7458,a81758fffe03e451,4.8,60,3588,4852,1004.688,2020/05/08 02:50:21.858+00
7459,a81758fffe03e451,4.6,60,3588,4858,1004.707,2020/05/08 03:00:21.828+00
7460,a81758fffe03e451,4.5,60,3588,4869,1004.791,2020/05/08 03:10:21.798+00
7461,a81758fffe03e451,4.3,61,3585,4874,1004.816,2020/05/08 03:20:21.767+00
7462,a81758fffe03e451,4.1,61,3583,4881,1004.909,2020/05/08 03:30:21.704+00
7463,a81758fffe03e451,4,61,3585,4886,1004.807,2020/05/08 03:40:21.674+00
7464,a81758fffe03e451,3.9,61,3585,4888,1004.846,2020/05/08 03:50:21.641+00
7465,a81758fffe03e451,3.8,61,3588,4888,1004.909,2020/05/08 04:00:21.609+00
7466,a81758fffe037506,24.6,36,,,,2020/05/08 04:08:04.755+00
7467,a81758fffe03e451,3.6,61,3585,4893,1004.875,2020/05/08 04:10:21.580+00
7468,a81758fffe03e451,3.5,62,3585,4897,1004.782,2020/05/08 04:20:21.549+00
7469,a81758fffe03e451,3.3,62,3583,4905,1004.678,2020/05/08 04:40:21.492+00
7470,a81758fffe03e451,3.1,62,3583,4910,1004.728,2020/05/08 04:50:21.505+00
7471,a81758fffe03e451,2.6,62,3583,4909,1004.646,2020/05/08 05:00:21.473+00
7472,a81758fffe03e451,2.4,63,3585,4908,1004.715,2020/05/08 05:10:21.407+00
7473,a81758fffe037506,24.9,36,,,,2020/05/08 06:38:04.152+00
7474,a81758fffe03e451,0.9,65,3583,4907,1004.718,2020/05/08 06:40:21.169+00
7475,a81758fffe03e451,1.2,65,3580,4909,1004.696,2020/05/08 06:50:21.133+00
7476,a81758fffe03e451,1.2,65,3583,4914,1004.653,2020/05/08 07:00:21.105+00
7477,a81758fffe03e451,0.4,65,3578,4910,1004.44,2020/05/08 07:40:20.997+00
7478,a81758fffe03e451,0.3,65,3583,4905,1004.383,2020/05/08 07:50:20.976+00
7479,a81758fffe03e451,0.1,65,3580,4911,1004.163,2020/05/08 08:00:20.992+00
7480,a81758fffe03e451,0,65,3580,4910,1004.074,2020/05/08 08:10:20.969+00
7481,a81758fffe03e451,-0.1,66,3580,4913,1004.063,2020/05/08 08:20:20.903+00
7482,a81758fffe03e451,-0.1,66,3580,4925,1003.779,2020/05/08 08:50:20.820+00
7483,a81758fffe03e451,0.1,67,3580,4935,1004.035,2020/05/08 09:20:20.749+00
7484,a81758fffe03e451,0.4,66,3578,4944,1003.769,2020/05/08 09:30:20.714+00
7485,a81758fffe03e451,0.2,66,3578,4948,1003.673,2020/05/08 09:40:20.703+00
7486,a81758fffe03e451,0.3,67,3578,4960,1003.468,2020/05/08 09:50:20.668+00
7487,a81758fffe03e451,0.2,67,3578,4962,1003.218,2020/05/08 10:00:20.639+00
7488,a81758fffe03e451,0.5,67,3580,4973,1003.173,2020/05/08 10:10:20.651+00
7489,a81758fffe03e451,1.2,67,3580,4981,1002.784,2020/05/08 10:20:20.623+00
7490,a81758fffe03e451,1.2,67,3580,4985,1002.384,2020/05/08 10:30:20.602+00
7491,a81758fffe03e451,2.3,69,3578,4988,1002.157,2020/05/08 10:40:20.575+00
7492,a81758fffe03e451,3.5,68,3583,5000,1001.895,2020/05/08 12:10:20.271+00
7493,a81758fffe03e451,3.6,68,3583,5000,1001.98,2020/05/08 12:20:20.243+00
7494,a81758fffe03e451,3.6,68,3583,5000,1001.932,2020/05/08 12:30:20.225+00
7495,a81758fffe03e451,3.7,68,3583,5000,1001.629,2020/05/08 12:40:20.188+00
7496,a81758fffe03e451,4.1,69,3583,5000,1001.353,2020/05/08 13:10:20.104+00
7497,a81758fffe03e451,4.2,69,3583,5000,1001.453,2020/05/08 13:30:20.043+00
7498,a81758fffe03e451,4.5,69,3583,5000,1001.481,2020/05/08 13:50:20.013+00
7499,a81758fffe03e451,4.9,70,3583,5000,1002.236,2020/05/08 14:50:19.835+00
7500,a81758fffe03e451,5.1,70,3585,5000,1002.534,2020/05/08 15:10:19.766+00
7501,a81758fffe03e451,5.1,70,3583,5000,1002.523,2020/05/08 15:20:19.742+00
7502,a81758fffe03e451,5.3,69,3583,5000,1002.426,2020/05/08 15:30:19.713+00
7503,a81758fffe03e451,5.5,69,3583,5000,1002.528,2020/05/08 15:40:19.644+00
7504,a81758fffe03e451,5.8,69,3583,5000,1002.771,2020/05/08 15:50:19.606+00
7505,a81758fffe03e451,6,69,3585,5000,1002.808,2020/05/08 16:00:19.581+00
7506,a81758fffe03e451,6.2,69,3583,5000,1002.889,2020/05/08 16:10:19.548+00
7507,a81758fffe03e451,6.4,69,3585,5000,1002.898,2020/05/08 16:20:19.517+00
7508,a81758fffe03e451,6.7,69,3585,5000,1002.968,2020/05/08 16:30:19.481+00
7509,a81758fffe03e451,7.2,68,3585,5000,1003.137,2020/05/08 16:40:19.450+00
7510,a81758fffe03e451,7.5,68,3585,5000,1002.945,2020/05/08 16:50:19.456+00
7511,a81758fffe03e451,7.7,68,3588,5000,1002.908,2020/05/08 17:00:19.422+00
7512,a81758fffe03e451,8.1,68,3588,5000,1002.935,2020/05/08 17:10:19.389+00
7513,a81758fffe03e451,8.6,67,3588,5000,1003.119,2020/05/08 17:20:19.357+00
7514,a81758fffe03e451,9,67,3588,5000,1002.955,2020/05/08 17:30:19.317+00
7515,a81758fffe03e451,9.3,66,3588,5000,1002.834,2020/05/08 17:40:19.294+00
7516,a81758fffe03e451,9.7,65,3588,5000,1002.776,2020/05/08 17:50:19.227+00
7517,a81758fffe03e451,9.9,65,3588,5000,1002.721,2020/05/08 18:00:19.185+00
7518,a81758fffe037506,24.8,36,,,,2020/05/08 18:08:01.352+00
7519,a81758fffe03e451,10.2,64,3588,5000,1002.82,2020/05/08 18:10:19.151+00
7520,a81758fffe03e451,10.3,63,3588,5000,1002.89,2020/05/08 18:20:19.110+00
7521,a81758fffe03e451,10.7,63,3588,5000,1002.852,2020/05/08 18:30:19.076+00
7522,a81758fffe03e451,10.8,62,3588,5000,1002.858,2020/05/08 18:40:19.086+00
7523,a81758fffe03e451,10.8,62,3590,5000,1002.778,2020/05/08 18:50:19.042+00
7524,a81758fffe037506,24.5,36,,,,2020/05/08 18:53:01.176+00
7525,a81758fffe03e451,10.9,61,3588,5000,1003.144,2020/05/08 19:00:19.010+00
7526,a81758fffe03e451,11.1,61,3590,5000,1003.291,2020/05/08 19:10:18.940+00
7527,a81758fffe03e451,11.1,60,3590,5000,1003.21,2020/05/08 19:20:18.905+00
7528,a81758fffe03e451,10.9,60,3593,5000,1003.421,2020/05/08 19:30:18.868+00
7529,a81758fffe03e451,11.2,59,3590,5000,1003.306,2020/05/08 19:40:18.829+00
7530,a81758fffe03e451,11.1,59,3593,5000,1003.408,2020/05/08 19:50:18.801+00
7531,a81758fffe03e451,11.1,59,3593,5000,1003.648,2020/05/08 20:00:18.764+00
7532,a81758fffe03e451,11.3,59,3593,5000,1003.996,2020/05/08 20:10:18.767+00
7533,a81758fffe03e451,11.2,58,3590,5000,1003.966,2020/05/08 20:20:18.728+00
7534,a81758fffe03e451,11.1,58,3590,5000,1004.029,2020/05/08 20:30:18.687+00
7535,a81758fffe03e451,11.3,58,3590,5000,1003.913,2020/05/08 20:40:18.657+00
7536,a81758fffe03e451,11.3,58,3593,5000,1004.159,2020/05/08 20:50:18.583+00
7537,a81758fffe03e451,11.4,57,3593,5000,1004.114,2020/05/08 21:00:18.561+00
7538,a81758fffe03e451,11.4,57,3590,5000,1004.133,2020/05/08 21:10:18.513+00
7539,a81758fffe03e451,11.2,57,3593,5000,1004.171,2020/05/08 21:20:18.480+00
7540,a81758fffe03e451,11.2,57,3593,5000,1004.258,2020/05/08 21:30:18.435+00
7541,a81758fffe03e451,11.1,56,3590,5000,1004.342,2020/05/08 21:40:18.404+00
7542,a81758fffe037506,24.2,36,,,,2020/05/08 22:08:00.391+00
7543,a81758fffe03e451,11,56,3593,5000,1004.594,2020/05/08 22:10:18.293+00
7544,a81758fffe03e451,10.8,56,3590,5000,1004.515,2020/05/08 22:20:18.265+00
7545,a81758fffe03e451,10.7,56,3593,5000,1004.626,2020/05/08 22:30:18.229+00
7546,a81758fffe03e451,10.7,55,3590,5000,1004.788,2020/05/08 22:50:18.198+00
7547,a81758fffe03e451,10.5,55,3593,5000,1004.85,2020/05/08 23:00:18.168+00
7548,a81758fffe03e451,10.4,55,3593,5000,1005.117,2020/05/08 23:10:18.088+00
7549,a81758fffe03e451,10.5,55,3590,5000,1005.235,2020/05/08 23:20:18.053+00
7550,a81758fffe03e451,10.3,55,3590,5000,1005.301,2020/05/08 23:30:18.017+00
7551,a81758fffe037506,24.4,36,,,,2020/05/08 23:52:59.954+00
7552,a81758fffe03e451,9.5,55,3590,5000,1005.701,2020/05/09 00:00:17.911+00
7553,a81758fffe03e451,9.1,55,3590,5000,1005.805,2020/05/09 00:10:17.882+00
7554,a81758fffe03e451,9,55,3590,5000,1005.857,2020/05/09 00:20:17.843+00
7555,a81758fffe03e451,8.9,55,3590,5000,1006.005,2020/05/09 00:30:17.850+00
7556,a81758fffe03e451,8.6,55,3590,5000,1006.34,2020/05/09 00:40:17.817+00
7557,a81758fffe03e451,8.5,55,3590,5000,1006.495,2020/05/09 00:50:17.779+00
7558,a81758fffe03e451,8.3,55,3590,5000,1006.656,2020/05/09 01:00:17.720+00
7559,a81758fffe03e451,7.5,55,3590,4995,1006.922,2020/05/09 01:40:17.589+00
7560,a81758fffe03e451,6.9,55,3588,4995,1006.859,2020/05/09 02:00:17.511+00
7561,a81758fffe03e451,6.7,55,3588,4997,1006.702,2020/05/09 02:10:17.485+00
7562,a81758fffe03e451,6.5,55,3588,5000,1006.702,2020/05/09 02:20:17.488+00
7563,a81758fffe037506,24.5,36,,,,2020/05/09 02:22:59.355+00
7564,a81758fffe03e451,6.1,56,3588,5000,1006.828,2020/05/09 02:30:17.461+00
7565,a81758fffe03e451,5.8,56,3588,5000,1006.821,2020/05/09 02:40:17.389+00
7566,a81758fffe03e451,5.5,56,3588,4992,1007.062,2020/05/09 02:50:17.352+00
7567,a81758fffe037506,24.5,36,,,,2020/05/09 02:52:59.228+00
7568,a81758fffe03e451,5.5,56,3588,4999,1007.187,2020/05/09 03:00:17.330+00
7569,a81758fffe03e451,5.3,56,3588,4997,1007.171,2020/05/09 03:10:17.333+00
7570,a81758fffe03e451,5.1,57,3585,4997,1007.091,2020/05/09 03:20:17.299+00
7571,a81758fffe03e451,4.9,57,3585,4993,1007.015,2020/05/09 03:30:17.271+00
7572,a81758fffe03e451,4.7,57,3585,4990,1007.047,2020/05/09 03:40:17.202+00
7573,a81758fffe03e451,4.6,58,3585,4984,1006.954,2020/05/09 03:50:17.172+00
7574,a81758fffe037506,24.4,36,,,,2020/05/09 03:52:58.986+00
7575,a81758fffe03e451,4.3,58,3588,4988,1006.607,2020/05/09 04:00:17.148+00
7576,a81758fffe037506,24.5,36,,,,2020/05/09 04:07:58.933+00
7577,a81758fffe03e451,4.1,58,3588,4983,1006.235,2020/05/09 04:10:17.106+00
7578,a81758fffe03e451,4,58,3583,4976,1006.09,2020/05/09 04:20:17.078+00
7579,a81758fffe03e451,4,58,3588,4979,1005.957,2020/05/09 04:30:17.054+00
7580,a81758fffe037506,24.5,36,,,,2020/05/09 04:37:58.809+00
7581,a81758fffe03e451,3.8,58,3585,4986,1005.743,2020/05/09 04:40:17.019+00
7582,a81758fffe03e451,3.6,58,3585,4996,1005.843,2020/05/09 04:50:16.987+00
7583,a81758fffe037506,24.4,36,,,,2020/05/09 04:52:58.746+00
7584,a81758fffe03e451,3.3,59,3583,5000,1005.877,2020/05/09 05:00:17.013+00
7585,a81758fffe03e451,3,59,3583,5000,1005.471,2020/05/09 05:10:16.971+00
7586,a81758fffe03e451,2.7,59,3583,5000,1005.389,2020/05/09 05:20:16.939+00
7587,a81758fffe037506,24.4,36,,,,2020/05/09 05:22:58.622+00
7588,a81758fffe03e451,2.7,60,3583,5000,1005.209,2020/05/09 05:30:16.886+00
7589,a81758fffe03e451,2.7,60,3585,5000,1005.058,2020/05/09 05:40:16.842+00
7590,a81758fffe03e451,2.4,60,3585,5000,1005.104,2020/05/09 05:50:16.821+00
7591,a81758fffe037506,24.4,36,,,,2020/05/09 05:52:58.514+00
7592,a81758fffe03e451,2.2,60,3583,5000,1004.979,2020/05/09 06:00:16.793+00
7593,a81758fffe037506,24.5,36,,,,2020/05/09 06:07:58.443+00
7594,a81758fffe03e451,2,60,3583,5000,1004.887,2020/05/09 06:10:16.766+00
7595,a81758fffe03e451,1.9,60,3580,5000,1005.054,2020/05/09 06:20:16.732+00
7596,a81758fffe03e451,1.9,60,3583,5000,1005.216,2020/05/09 06:30:16.706+00
7597,a81758fffe03e451,2,61,3583,5000,1004.975,2020/05/09 06:40:16.718+00
7598,a81758fffe03e451,2.3,61,3583,5000,1004.835,2020/05/09 06:50:16.688+00
7599,a81758fffe03e451,2.3,61,3583,5000,1004.694,2020/05/09 07:00:16.664+00
7600,a81758fffe03e451,2.2,61,3583,5000,1004.554,2020/05/09 07:10:16.601+00
7601,a81758fffe03e451,2.3,61,3583,5000,1004.217,2020/05/09 07:20:16.573+00
7602,a81758fffe03e451,2.5,61,3580,5000,1003.965,2020/05/09 07:30:16.536+00
7603,a81758fffe03e451,2.7,61,3580,5000,1003.934,2020/05/09 07:40:16.510+00
7604,a81758fffe03e451,2.7,61,3583,5000,1003.912,2020/05/09 07:50:16.523+00
7605,a81758fffe03e451,2.7,61,3580,5000,1003.559,2020/05/09 08:00:16.484+00
7606,a81758fffe03e451,2.7,61,3583,5000,1003.478,2020/05/09 08:10:16.469+00
7607,a81758fffe03e451,2.8,62,3583,5000,1003.315,2020/05/09 08:20:16.399+00
7608,a81758fffe03e451,2.9,61,3583,5000,1003.199,2020/05/09 08:30:16.374+00
7609,a81758fffe03e451,2.9,61,3583,5000,1002.938,2020/05/09 08:40:16.341+00
7610,a81758fffe03e451,2.8,61,3583,5000,1002.692,2020/05/09 08:50:16.314+00
7611,a81758fffe03e451,2.7,61,3583,5000,1002.591,2020/05/09 09:00:16.280+00
7612,a81758fffe03e451,2.8,61,3583,5000,1002.406,2020/05/09 09:10:16.251+00
7613,a81758fffe03e451,2.9,61,3583,5000,1002.227,2020/05/09 09:20:16.230+00
7614,a81758fffe03e451,3.2,61,3580,5000,1001.847,2020/05/09 09:30:16.200+00
7615,a81758fffe03e451,3.4,61,3583,5000,1001.627,2020/05/09 09:40:16.162+00
7616,a81758fffe03e451,3.5,61,3583,5000,1001.116,2020/05/09 09:50:16.139+00
7617,a81758fffe03e451,3.7,61,3583,5000,1000.881,2020/05/09 10:00:16.152+00
7618,a81758fffe03e451,3.7,61,3585,5000,1000.761,2020/05/09 10:10:16.114+00
7619,a81758fffe03e451,3.8,61,3583,5000,1000.54,2020/05/09 10:20:16.084+00
7620,a81758fffe03e451,3.6,61,3583,5000,1000.284,2020/05/09 10:30:16.060+00
7621,a81758fffe03e451,3.5,61,3583,5000,1000.007,2020/05/09 10:40:15.997+00
7622,a81758fffe03e451,3.6,62,3583,5000,999.844,2020/05/09 10:50:15.963+00
7623,a81758fffe03e451,3.6,62,3583,5000,999.808,2020/05/09 11:00:15.933+00
7624,a81758fffe03e451,3,62,3583,5000,999.625,2020/05/09 11:10:15.905+00
7625,a81758fffe03e451,2.4,62,3583,5000,999.519,2020/05/09 11:20:15.883+00
7626,a81758fffe03e451,1.8,63,3583,5000,999.204,2020/05/09 11:30:15.844+00
7627,a81758fffe03e451,1.4,64,3583,5000,998.922,2020/05/09 11:40:15.816+00
7628,a81758fffe03e451,1.2,64,3583,5000,998.511,2020/05/09 11:50:15.798+00
7629,a81758fffe03e451,1.1,65,3583,5000,998.026,2020/05/09 12:00:15.762+00
7630,a81758fffe03e451,1,65,3583,5000,997.568,2020/05/09 12:10:15.735+00
7631,a81758fffe03e451,1,65,3580,5000,997.167,2020/05/09 12:20:15.751+00
7632,a81758fffe03e451,0.9,65,3580,5000,996.953,2020/05/09 12:30:15.722+00
7633,a81758fffe03e451,0.9,65,3580,5000,996.456,2020/05/09 12:40:15.694+00
7634,a81758fffe03e451,0.8,66,3580,5000,995.977,2020/05/09 12:50:15.630+00
7635,a81758fffe03e451,0.8,66,3580,5000,995.355,2020/05/09 13:00:15.615+00
7636,a81758fffe03e451,0.7,66,3580,5000,994.936,2020/05/09 13:10:15.585+00
7637,a81758fffe03e451,0.8,66,3580,5000,994.459,2020/05/09 13:20:15.551+00
7638,a81758fffe03e451,0.8,66,3580,5000,994.099,2020/05/09 13:30:15.534+00
7639,a81758fffe03e451,0.9,67,3580,5000,993.826,2020/05/09 13:40:15.503+00
7640,a81758fffe03e451,0.9,67,3583,5000,993.365,2020/05/09 13:50:15.516+00
7641,a81758fffe03e451,1.1,67,3583,5000,992.899,2020/05/09 14:00:15.477+00
7642,a81758fffe03e451,1.1,67,3580,5000,992.573,2020/05/09 14:10:15.459+00
7643,a81758fffe03e451,1.1,67,3578,5000,992.179,2020/05/09 14:20:15.394+00
7644,a81758fffe03e451,1.2,67,3580,5000,992.004,2020/05/09 14:30:15.371+00
7645,a81758fffe03e451,1.2,68,3580,5000,991.49,2020/05/09 14:40:15.343+00
7646,a81758fffe03e451,1.2,68,3580,5000,991.257,2020/05/09 14:50:15.313+00
7647,a81758fffe03e451,1.2,68,3580,5000,990.88,2020/05/09 15:00:15.289+00
7648,a81758fffe03e451,1.2,68,3580,5000,990.629,2020/05/09 15:10:15.260+00
7649,a81758fffe03e451,1.1,68,3580,5000,990.249,2020/05/09 15:20:15.233+00
7650,a81758fffe03e451,1.1,68,3578,5000,989.888,2020/05/09 15:30:15.210+00
7651,a81758fffe03e451,1.1,68,3580,5000,989.572,2020/05/09 15:40:15.183+00
7652,a81758fffe03e451,1.2,68,3580,5000,989.412,2020/05/09 15:50:15.155+00
7653,a81758fffe03e451,1.3,69,3580,5000,988.864,2020/05/09 16:00:15.122+00
7654,a81758fffe03e451,1.3,69,3580,5000,988.507,2020/05/09 16:10:15.094+00
7655,a81758fffe03e451,1.3,69,3580,5000,988.003,2020/05/09 16:20:15.067+00
7656,a81758fffe03e451,1.4,69,3580,5000,987.671,2020/05/09 16:30:15.038+00
7657,a81758fffe03e451,1.4,69,3580,5000,987.355,2020/05/09 16:40:15.052+00
7658,a81758fffe03e451,1.5,69,3580,5000,987.131,2020/05/09 16:50:15.021+00
7659,a81758fffe03e451,1.6,69,3580,5000,986.946,2020/05/09 17:00:14.964+00
7660,a81758fffe03e451,1.5,69,3580,5000,986.774,2020/05/09 17:10:14.938+00
7661,a81758fffe03e451,1.5,69,3578,5000,986.635,2020/05/09 17:20:14.908+00
7662,a81758fffe03e451,1.3,69,3578,5000,986.422,2020/05/09 17:30:14.882+00
7663,a81758fffe03e451,1.3,69,3580,5000,986.115,2020/05/09 17:40:14.894+00
7664,a81758fffe03e451,1.3,70,3580,5000,985.901,2020/05/09 17:50:14.859+00
7665,a81758fffe03e451,1.3,70,3580,5000,985.761,2020/05/09 18:00:14.840+00
7666,a81758fffe03e451,1.3,70,3580,5000,985.519,2020/05/09 18:10:14.811+00
7667,a81758fffe03e451,1.3,70,3578,5000,985.555,2020/05/09 18:20:14.744+00
7668,a81758fffe03e451,1.3,70,3578,5000,985.27,2020/05/09 18:30:14.719+00
7669,a81758fffe03e451,1.3,70,3580,5000,985.141,2020/05/09 18:40:14.698+00
7670,a81758fffe03e451,1.4,70,3578,5000,985.143,2020/05/09 18:50:14.667+00
7671,a81758fffe03e451,1.3,70,3578,5000,985.141,2020/05/09 19:00:14.643+00
7672,a81758fffe03e451,1.4,70,3580,5000,985.098,2020/05/09 19:10:14.615+00
7673,a81758fffe03e451,1.4,70,3580,5000,984.959,2020/05/09 19:20:14.584+00
7674,a81758fffe03e451,1.4,70,3580,5000,984.982,2020/05/09 19:30:14.550+00
7675,a81758fffe03e451,1.3,70,3580,5000,984.879,2020/05/09 19:40:14.571+00
7676,a81758fffe03e451,1.4,71,3580,5000,984.91,2020/05/09 19:50:14.539+00
7677,a81758fffe03e451,1.3,71,3578,5000,984.865,2020/05/09 20:00:14.513+00
7678,a81758fffe03e451,1.3,71,3580,5000,984.99,2020/05/09 20:10:14.487+00
7679,a81758fffe03e451,1.2,71,3580,5000,985.069,2020/05/09 20:20:14.429+00
7680,a81758fffe03e451,1.1,71,3578,5000,985.17,2020/05/09 20:30:14.404+00
7681,a81758fffe03e451,1.1,71,3580,5000,985.354,2020/05/09 20:40:14.363+00
7682,a81758fffe03e451,1.2,71,3578,5000,985.572,2020/05/09 20:50:14.338+00
7683,a81758fffe03e451,1.3,71,3580,5000,985.613,2020/05/09 21:00:14.318+00
7684,a81758fffe03e451,1.3,71,3578,5000,985.844,2020/05/09 21:10:14.284+00
7685,a81758fffe03e451,1.3,71,3578,5000,986.086,2020/05/09 21:20:14.297+00
7686,a81758fffe03e451,1.3,71,3578,5000,986.335,2020/05/09 21:30:14.279+00
7687,a81758fffe03e451,1.4,71,3580,5000,986.421,2020/05/09 21:40:14.240+00
7688,a81758fffe03e451,1.2,71,3578,5000,986.689,2020/05/09 21:50:14.173+00
7689,a81758fffe03e451,1.1,71,3578,5000,986.784,2020/05/09 22:00:14.153+00
7690,a81758fffe03e451,1,72,3578,5000,986.955,2020/05/09 22:10:14.119+00
7691,a81758fffe03e451,0.9,72,3580,5000,987.269,2020/05/09 22:20:14.091+00
7692,a81758fffe03e451,1,72,3578,5000,987.555,2020/05/09 22:30:14.068+00
